type,,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
loc,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
dir,,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
hz,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units,,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless
1,32,0.0007674358402450552,0.0012771018146779094,0.0010044592313561982,0.0017075443377493028,0.0011804425437046452,0.0017744186375787175,0.001291257419074436,0.0019623853178969463,0.0013745154625715726,0.002167354744316406,0.001386889233535162,0.0021824844656570556,0.0015197068825601504,0.0019540125697305706,0.001431252213987971,0.0018869230601995747,0.0012191356404562996,0.00164666166577731,3.811616276137868e-07,9.412573027074669e-07,1.2367736252152062e-06,2.045225409260432e-06,1.3260524136300555e-06,2.43111652088477e-06,1.300767939882163e-06,2.6884925614438776e-06,1.2012280269750548e-06,2.667797526340369e-06,1.125985521053976e-06,2.6299576218284212e-06,1.0100658904635286e-06,2.3455902277217473e-06,1.0029748389007793e-06,1.857806086071358e-06,1.0077827050016089e-06,1.2728553313338724e-06
1,33,0.0006772383019839632,0.0008779755749292814,0.0008264176179432225,0.0010701654554100405,0.0007845761889895193,0.001058459183356274,0.0008131144235449238,0.0011948323098970118,0.0009012881908826897,0.0011440754829857868,0.0010737952095944785,0.0012431971083799109,0.0012039981751265389,0.0014578300698648464,0.0016271890281611624,0.001247932272799695,0.001445544869088925,0.0014140662731926296,5.663065563715909e-07,1.3042189710112484e-06,1.4131061243367107e-06,2.1528987747975863e-06,1.4855656686365774e-06,1.738932970732577e-06,1.5737076530547327e-06,1.536487793942399e-06,1.6432406490297014e-06,2.0001614389031332e-06,1.5284258484906538e-06,2.738625238996494e-06,1.204624693958181e-06,2.7254027018720066e-06,1.099955751253344e-06,1.4973782756344312e-06,1.257310810667196e-06,4.5911537936929675e-07
1,34,0.0005266200567512811,0.0006419182103927084,0.0007940318530532502,0.0009507115580614097,0.0008850134120490585,0.0010382582667396532,0.0008677495583563703,0.0009435453431016289,0.0010156769690864457,0.001346741875274495,0.0011731860186421344,0.0017046217167698279,0.0014059493647782784,0.0020392451856115243,0.0013449612647030416,0.0020447936389258715,0.0009117344992554147,0.0014536002962145546,7.001964185709432e-07,8.163256153210547e-07,1.6870209369165735e-06,1.8542382400348139e-06,1.8533096880339062e-06,2.024835443210068e-06,1.8902679366577927e-06,2.0443526963608917e-06,1.856687699494698e-06,2.0442201905486055e-06,1.7983740824701493e-06,2.0000910726987043e-06,1.6699585321678729e-06,1.8662413457791796e-06,1.4422794163712717e-06,1.557154116486198e-06,1.2097656871600392e-06,1.2500926229472662e-06
1,35,0.0006034619145271859,0.0005944105461274826,0.0009002156465239366,0.0008779030093326128,0.0010358101014936731,0.0010042890763648407,0.0010728728660185617,0.0010213888971608472,0.0011870417841523527,0.0011019917877044033,0.001227402467373402,0.0011236291032574767,0.0012256472670313628,0.0010956050089276298,0.0011068660388369568,0.0009305641534977858,0.0008317190665712574,0.0006719538914777536,7.800693848821355e-07,9.325850876397218e-07,1.8217615027241918e-06,2.0310745136659925e-06,1.9482631720823793e-06,2.244924422655344e-06,1.906609661994135e-06,2.275405880091436e-06,1.8935867381687526e-06,2.374764351625303e-06,1.8962734437176733e-06,2.3036088608224675e-06,1.752764706154987e-06,2.1231923972653052e-06,1.5411665422806349e-06,1.8628493767448638e-06,1.2559006357065104e-06,1.4777855394441904e-06
1,36,0.0005741341686233196,0.0005652912246585566,0.0007802321227704988,0.0007884483136886413,0.0008766501168853511,0.0008177943336352752,0.0009598446536062237,0.0009180229131533061,0.0009933414879570476,0.0010582840229904152,0.0010665943441672025,0.0009318440292350266,0.0011704846707816965,0.0009705557899104977,0.0012879733651480361,0.0010219382453396173,0.0010306810979295567,0.0009419914343456796,6.110258469703646e-08,2.4242983368674517e-08,1.5781281104495057e-07,4.613919102261433e-08,1.4005580293443446e-07,6.271336274981416e-08,1.1598312567774894e-07,7.253184000800943e-08,1.2895273356162587e-07,7.624030215977794e-08,1.6678288949215572e-07,9.725244442905837e-08,2.4828267815901627e-07,2.0679750842580895e-07,2.0458812909207944e-07,1.4412777496286384e-07,2.380296189168617e-07,1.1703545542426672e-07
1,37,0.0007445970680647945,0.0006400386780840416,0.0011117724877766325,0.0009811803013346975,0.0012372533866958667,0.0011596636154900394,0.0012471383436858483,0.0012209334249584664,0.0013408459019292477,0.0013452116136595657,0.0013439481804878213,0.001343620956631568,0.0012737217635640774,0.0013205908255709377,0.0010486441561263174,0.0011588132042684033,0.0006953896319481713,0.0007853425588745915,1.6511963562495318e-07,1.0751048489030161e-07,3.19043783029015e-07,2.6311499112219073e-07,3.517501282544855e-07,3.025114602673266e-07,3.5316498418826815e-07,3.274186241516235e-07,3.736174566649346e-07,4.889438085783251e-07,4.0138032862452585e-07,3.544393296978928e-07,4.712157644470708e-07,3.0727026989802597e-07,3.7687902559751746e-07,6.002321657327746e-07,3.3216361730706694e-07,5.775257249292159e-07
1,38,0.000885530860689014,0.0009040588031228048,0.0011271356991748198,0.0009802161987094334,0.001150049303649347,0.0010421239436827641,0.0011476539759567848,0.001058946162976905,0.0013033277061613043,0.001081277911448101,0.001391859091925861,0.0014511981667579867,0.0016836381461720583,0.001957079599329167,0.0019480341062682953,0.0017731215587293275,0.001832426465948136,0.0019333199560626754,1.689025783285466e-07,1.6272173480970474e-07,2.6102581143919145e-07,3.0653765322808797e-07,1.7622799293300852e-07,2.535264894841853e-07,2.2778159541964138e-07,2.6522201332856544e-07,3.0143503466313343e-07,5.167500290936892e-07,2.9727185000587545e-07,3.431075168147979e-07,3.5218896471796496e-07,1.5860767321626235e-07,2.8863750435841243e-07,5.2325880907847514e-08,3.1652504119304357e-07,1.4022083546659393e-07
1,39,0.0006255457249061589,0.000714522738523533,0.0008563807839762117,0.0009225079269228496,0.0010726788775750865,0.0009777931690904966,0.001018470501940903,0.0009549027894707986,0.001112625313247692,0.0010948451454407062,0.0011668373445832749,0.0012204328391871612,0.0012104120981948749,0.0014697284257004484,0.0013253886714930869,0.001404212979964208,0.0011191535727801032,0.0015212870953103953,1.2981010471472404e-06,2.2479157496589967e-06,2.6736299571614075e-06,4.051750615823645e-06,2.9923651681841625e-06,4.864754782534987e-06,3.075042862893976e-06,5.012736769959888e-06,3.29931445397638e-06,4.067967650992169e-06,3.2371861116352804e-06,2.876501779642337e-06,2.8294269620761925e-06,2.16937648219766e-06,2.1750866602652175e-06,2.7628775883523465e-06,1.926139939232818e-06,2.424782116956138e-06
1,4,0.00133159921215685,0.0006023786998333201,0.001703003727016519,0.0008456283170447083,0.001457273546942596,0.000971315838973519,0.001465857230012281,0.0010395672970926607,0.0018859733736283127,0.0011152313055653447,0.0019441565289182216,0.0011021101835673693,0.0018733489349736913,0.0011676005339842017,0.0019552084216771203,0.0011338309545494774,0.001997655790474423,0.0010015372377060383,1.3444160112475121e-07,7.507669576426445e-07,3.9931205433468694e-07,1.7623102988143169e-06,7.115003059705697e-07,1.7778669426981924e-06,1.024835229123762e-06,1.6877233302653221e-06,7.553571796072351e-07,1.6134245585884393e-06,8.572250552980654e-07,1.3158346061962208e-06,9.77546333279552e-07,9.472492246920505e-07,1.296745518264168e-06,1.0323095686631953e-06,2.209220482910718e-06,1.0722219640771055e-06
1,40,0.0011122424452043216,0.0009184434806992274,0.0014943855592506102,0.001219672528505756,0.0016815552276024841,0.0013873596093605012,0.0017239732503966016,0.0013390035784388435,0.0019289988935567532,0.0013603888971746726,0.002164597721644638,0.0015653702086936981,0.0020099606661668104,0.0017879261290550262,0.0018797003660123385,0.0015417632404553826,0.001589238716419914,0.0013302734822859825,6.491119820401708e-07,7.09916553991786e-07,1.6691076757823008e-06,1.7064570591534992e-06,1.8489735311021539e-06,1.8922199175125017e-06,1.8031711200197348e-06,1.9270016898560577e-06,1.762749893952473e-06,1.5802084866251916e-06,1.5581937973763298e-06,1.4654819343483187e-06,1.2569672478972869e-06,1.5054896161824067e-06,1.0391855547219466e-06,1.2797511896329355e-06,8.97199642262949e-07,9.244278171110525e-07
1,5,0.0008295536312072721,0.0007917165821745016,0.0011656907493071695,0.0010865750746601882,0.00134724213012759,0.0010158567245633202,0.001449539863897292,0.0009950201487582773,0.0015383334507715581,0.0011352475370231736,0.0016601794115543244,0.001196182922325579,0.0016392867568987882,0.0014078926750437828,0.001306833161437934,0.001533337341105335,0.0011241930627877894,0.001179034391915905,6.571801542731313e-07,7.675520790723113e-07,1.5409683104916418e-06,1.6717700941234017e-06,1.2119126174881753e-06,1.7706402939749334e-06,9.614860591406237e-07,1.9063257264849132e-06,1.3303725232451732e-06,1.9053877669623725e-06,1.4408802105984587e-06,2.1323154257572244e-06,8.63012420401579e-07,2.108624796653772e-06,3.333043453015064e-07,2.168734627443845e-06,6.864802207813534e-07,2.1200934551841745e-06
1,6,0.0012098982051843218,0.00080312266618324,0.001699743478238621,0.00108303717830204,0.001809764840262867,0.0012047336072029092,0.0018530196120854611,0.0012203868676267113,0.0018744042288100558,0.0011320288908780712,0.0022349116945243595,0.0014343672015140634,0.002553349311714856,0.0017373321859641784,0.0024780724994643735,0.0017058407706104807,0.0020216635111009688,0.001600936251207161,4.361497688295739e-07,5.634364666325002e-07,1.1544743828699021e-06,1.5659123934980974e-06,1.2706128858300595e-06,1.724299506923259e-06,1.3331188072080744e-06,2.0919232935658302e-06,9.441860457694667e-07,1.8588800036546124e-06,7.316790864681896e-07,1.79803636460523e-06,6.252417382581902e-07,2.15062235438863e-06,6.908906079780436e-07,1.2694433319391135e-06,9.322175094762536e-07,8.657469526840006e-07
1,7,0.0011188062592741232,0.0011074450779937342,0.0011119107801894164,0.0014291981457946713,0.0013569916246293531,0.0015162086474438384,0.0011492147623278833,0.0014669194049309509,0.0015952541652969332,0.0019485523151477639,0.002011382866306895,0.0020557245850502284,0.0019132765348498324,0.0024324918145898398,0.0024872302734769117,0.0024349131855115006,0.0025985902740318137,0.002178672879371447,4.928422714162084e-07,5.284497510702092e-07,1.3451956050592412e-06,1.4220623967449022e-06,1.5160118715832884e-06,1.2856856678915242e-06,1.5395580565742281e-06,1.3352253548600576e-06,1.5701075355486988e-06,1.4034988791344574e-06,1.3794363813339663e-06,1.9772113671161652e-06,9.217685134632229e-07,2.1200658107735297e-06,4.988085524178153e-07,1.9952298478091108e-06,9.875988456858555e-08,1.4492081680435314e-06
1,8,0.0005763382749362721,0.0006836392701858835,0.0008676920960869153,0.00102737869234011,0.0009931511687305418,0.0011537882875753925,0.0009200455461710267,0.001150086200488912,0.0009040533164455813,0.0011917740092131516,0.0010356010940301243,0.0013180209097344267,0.0011488887458013322,0.0014379711415513,0.0010327118811626077,0.001335618574703611,0.0008344915109893306,0.0010811454332560883,1.0657361730935318e-06,5.966852191707104e-07,2.1423960605846117e-06,1.4225741050979728e-06,2.509785610851763e-06,1.1548138923546804e-06,2.4934559341918042e-06,9.542387593086383e-07,2.3068799878316036e-06,9.540432918161746e-07,2.5167094387007386e-06,6.733703218967968e-07,2.6153292677219306e-06,3.1429221933418694e-07,2.250878398373209e-06,6.587006821617676e-08,1.6382335926167852e-06,2.8207082134380694e-08
1,9,0.000658427919225136,0.0009680446519077302,0.000836657777186855,0.0013333584449958837,0.0008774699913019329,0.0013834086698484784,0.0010470507915126411,0.0013709673205786809,0.0011470482649243777,0.0014868534925940582,0.001165356697523511,0.0016884214353356606,0.0012201946342935597,0.0021212283634006036,0.0017579224422131687,0.002709501003016941,0.001433329626373434,0.0022349210678525946,7.052598113639382e-07,1.2353825772887763e-06,1.781330990704166e-06,2.752521945676743e-06,1.574515932654916e-06,3.478379461575624e-06,1.4046780202680994e-06,3.9132302565306176e-06,1.458253108184473e-06,3.620558943840495e-06,1.3325352325947222e-06,3.3786247011780763e-06,9.348984549863027e-07,3.12514039979634e-06,5.874530393958107e-07,2.276712584419783e-06,3.796735732235008e-07,8.62951202595139e-07
10,1,0.011309617739469383,0.008268964616029693,0.015396371030467182,0.011603994755119822,0.02145594446227418,0.012952892180201101,0.02499113619283947,0.013183513237468218,0.028316977743128656,0.014310605314161404,0.027062119899249573,0.01386514303855618,0.024468627726608138,0.01262432192230951,0.019776498328879913,0.010290023303303347,0.011573219396402212,0.006891617916736188,0.002031404863320473,0.0006668765140015055,0.002889354167996777,0.00028272741246609224,0.005099224523065335,0.00032523721489049513,0.006081724553414594,0.0003538363341912306,0.00807782438370796,0.0002864027296007161,0.007585869172245363,0.00015219511136480227,0.006057029847239992,4.452931291014515e-05,0.004098812933496551,2.3865973854762195e-05,0.00039033897784383303,1.6512922406086564e-05
10,10,0.008514166064150803,0.006446853866444682,0.012138512597110383,0.00977039838233741,0.014870414549401068,0.011366094509631167,0.016436008099087483,0.01160673551924321,0.01813876476622656,0.012596820684081887,0.018408679283559506,0.013627501821396406,0.017364773691965603,0.013755072901223202,0.013895169999742725,0.01274968093099135,0.009306750199855402,0.009265825318641745,9.216856884893472e-05,8.2889940765685e-07,0.00017650127160107512,1.0127036706751607e-06,0.0007304945114159761,4.254965902097828e-06,0.0010791765155307542,1.5121053255279121e-05,0.0008613461776357331,5.737312936617869e-05,0.0006765638509896907,7.991194332016145e-05,0.000618310588174443,3.59599650828752e-05,0.00028015115090413166,2.6124146622185892e-05,6.16315443950426e-05,1.714404188674733e-05
10,11,0.011740148583015579,0.009430812919245779,0.01590569988129356,0.01226860125870466,0.019273351425884547,0.0134572698174401,0.02227366878567312,0.014035820471968372,0.028976149878712786,0.015574974359363189,0.027835962450760247,0.015873919308243018,0.02442928464210696,0.014949591867765594,0.01898936105538093,0.01590940281513835,0.011935589672196188,0.012192411220170446,0.0027422597043712657,0.00022973180632866687,0.0032566466339163528,2.4197004746380523e-05,0.0041859195692712774,6.584411360553666e-05,0.0045187941717056085,0.00016668942103934255,0.007499182510543754,0.0002706895016503635,0.006980174205212626,0.00034138035193749587,0.004935042639623533,0.00038744765744300706,0.002958224616332399,0.0002514245216296929,0.000392918029267083,9.847579013077662e-05
10,12,0.010977018379008588,0.007145097379558487,0.012898766811493222,0.010380258835843243,0.013818988304746385,0.012005638044768816,0.015143966903804143,0.012544825464158091,0.02355651143746875,0.014044039859372597,0.023215880069661056,0.014726414072559618,0.021858076693943337,0.014941056924154433,0.02081560420193893,0.012210133744569045,0.014611471116695003,0.01053382319567994,0.0019261563781599864,7.67478921115285e-05,0.001093249644686038,3.8028175911622944e-05,0.0012151019541814922,6.506444781414083e-05,0.0016706736403471272,5.900410474171865e-05,0.006128007021754097,0.00020075042665568038,0.004194149966359695,0.0002034021837601247,0.002737642650270046,0.00011614902038962415,0.002270552358714323,4.847178416107803e-05,0.0009569544775747887,1.192658262178306e-05
10,13,0.008896167063125624,0.009906917048605648,0.011850507878247723,0.011051438943339409,0.01293998802452844,0.010903674487651508,0.012587538127113366,0.010483773844292383,0.01564337546295565,0.01326373448325771,0.018732255023882222,0.017295994172723306,0.020531338757092253,0.020597480389841556,0.018908425037363494,0.018800237137313002,0.012758098917016998,0.012629243457035077,0.0011491385004783368,0.000832519469661618,0.0003866409542479099,0.0002051692424354498,0.0002726493155326895,9.922827372309618e-05,0.00018662806190533835,0.00018217240836695977,0.0002076417443850346,0.0007018213412573354,0.00048247864481245614,0.0019065331769411225,0.0009023496083412608,0.0030901474243090732,0.001125522447967554,0.0025256812744689464,0.00011704117921412509,0.00040983079982542515
10,14,0.009342279419121222,0.009220990624266383,0.013825612096808843,0.011774127057578755,0.017576359869537466,0.013446233382917432,0.018539157010909146,0.01407931672415864,0.01872633522119416,0.017015216398398286,0.018631353752937948,0.018781523801587967,0.01815801280448562,0.01970276978213086,0.016725971760095402,0.017037999159841843,0.011322330697530181,0.010723744104213642,0.0007212733960083888,0.00022389090069787986,0.0014341243137285737,2.9413443163913986e-06,0.002386504880172978,0.0001467552979782725,0.002298362540078238,3.347715462997204e-05,0.001467360907790037,4.73967308652672e-05,0.0008766502314598501,0.00026794461499892364,0.000541905989476295,0.0006351821904707685,0.00033466796591845706,0.000684581044852848,5.514123051614677e-05,1.1671701869677541e-05
10,15,0.009516460627455163,0.006914045892584945,0.013675567250403432,0.01047401059068783,0.017257395189488198,0.012178026259365987,0.018962254189980942,0.012700642312807903,0.020170299718694527,0.014212760914725881,0.018669054637635386,0.01423587989936709,0.01711321964289966,0.014304206461877906,0.014473056069245467,0.012580744466176958,0.009644035208088738,0.008593143401417477,0.0010000838170176301,5.288071458503048e-06,0.0002944679611530343,1.7419515956677387e-05,0.0006200882491772511,8.60274249973416e-05,0.0005365648996496028,0.0001231538702363719,8.054187060417123e-05,6.988063106346719e-05,0.00020483963589399212,7.254392696781774e-07,0.000314605584424045,6.4075896417713805e-06,0.00017290268453932342,1.904974502498465e-05,2.326197980254984e-05,6.934218772316609e-06
10,16,0.00934625421526863,0.01039747155086446,0.012210309030362182,0.014256577763274545,0.013652858350480543,0.017116007900584405,0.013538660752933493,0.017913019731939227,0.014326355864772603,0.018858850585085362,0.015301021695047901,0.01826251390809436,0.016265344978517813,0.01852140164661489,0.014565069790713382,0.015612088600974714,0.009714824721162927,0.011178558137054468,0.0008479053733075772,5.607869106542131e-05,0.0003956635892024968,6.996844649997944e-05,0.00044232037382415713,0.0004343564606121209,0.00028925182630660644,0.00021804457719218386,4.89537503242405e-06,5.71492423894368e-05,0.0002691902542230582,0.0001505812704876657,0.00038078104056319745,0.00023219869491615113,0.00024826885079733574,0.00012888778790854876,6.154816697017694e-05,1.6578345395699864e-05
10,17,0.007615794039737823,0.01133683728796186,0.011223066231976072,0.014487070469229618,0.013453087739381224,0.016442264732698067,0.014391033600703498,0.017477521322375445,0.01623944521192246,0.01828238165314281,0.016576876309774845,0.018647544628399074,0.015403142945628097,0.018450770653873825,0.01288448899823087,0.01576326354613772,0.009261395075677251,0.010693537135682692,0.00016866301133457466,0.0016892599787275294,2.7611720753806878e-05,0.0016710860730554855,0.00011193732377183807,0.0021057771986201365,0.0002817322599544874,0.0021503163386580285,0.00014922889196704883,0.001655716252012258,0.00016248347016391602,0.0012723079549468179,0.00020478324066442276,0.0011385210324052059,8.993673536455072e-05,0.0006270134857931689,1.876176209145642e-05,0.00014643456374176424
10,18,0.01062615616885718,0.009338465418305535,0.014935741078489297,0.012917134699821786,0.017703033988481155,0.016919119186477597,0.01951608418658414,0.019385727544131443,0.02067909202866163,0.020533091888498268,0.018893338400798387,0.018762579958491166,0.019714653471562038,0.016825927296318394,0.016768661138139712,0.013947382800135287,0.010061106232136333,0.00999512467952559,0.0016490824008628159,0.0006372850716123226,0.0023421809634146256,0.001056784998779467,0.003242570643748346,0.002297237635398241,0.0035154438705242595,0.0029583893027659014,0.0027449174263035328,0.0022862241809898974,0.0013489708493360907,0.0013011262773582717,0.00015029450420690795,0.0006702594057514844,0.00023996280644741552,0.0002869733720775136,6.159729913901568e-05,6.826006003830144e-05
10,19,0.010380992732273157,0.012359803959745338,0.01491213623964006,0.015173124056475782,0.018257855549516106,0.016032018735519297,0.018929344715049524,0.015443530601944887,0.018785787541866914,0.015595664277541152,0.017415013691031725,0.01470437584120165,0.015381218819712264,0.014791122382442312,0.012837873171912732,0.01380969370943041,0.008484131074981785,0.00951910100696818,0.0007529023571052122,0.0035044949978777586,0.0020031170070898877,0.002791400629516251,0.003188503132673827,0.0024730754347528686,0.003301246569057653,0.0015775674658528012,0.002231979423530872,0.0006368387874614778,0.00109340633642525,2.6786669221113862e-05,0.0005552407221694364,2.8849213524399325e-05,0.00019563014139995093,8.177839820564469e-07,5.002029047939942e-05,1.4153655650065234e-05
10,2,0.006220024073909589,0.012047014126145485,0.008046545982188374,0.014206672142230859,0.008214712611822259,0.015216924169890247,0.00932814840385858,0.015091705221437789,0.010631558221835563,0.022257060991476972,0.011255857105086375,0.02409283856824526,0.012324960733680905,0.023561285014922724,0.013332737943713112,0.01876942246174117,0.01081156502631819,0.013626411996745233,5.595530251842054e-07,0.0007434674455262726,1.5835125325844893e-06,0.0016835702846618522,1.3297923663025254e-06,0.0019635891882442114,1.160021542247562e-06,0.0018895963049954602,3.6355192211153107e-06,0.006010094735631433,3.00087800116977e-06,0.005686120072402234,4.10973827473517e-06,0.005114910511201663,3.429984612568352e-06,0.0036046949729117606,1.4361584747168955e-06,0.0007310337757524828
10,20,0.012422472367744826,0.011064889499145143,0.015695881817701825,0.014648268335640256,0.016967542560380446,0.020368667794949162,0.01613004829339327,0.023958698802896226,0.015826172532624628,0.024854667856383572,0.01508566325531683,0.021897709424979737,0.013898523381554386,0.019452645036340616,0.012103865370114963,0.015267601977577854,0.00849445926724599,0.010785265663375716,0.0011676341485050538,0.0008798335166361558,0.0006325170698943828,0.0016200888403657325,7.338951028383789e-06,0.003058177478496023,4.055828565869009e-05,0.00279536569939123,0.00022016136557471478,0.002711933175371899,0.0002457049553375184,0.002393214125177132,6.17207641548519e-05,0.0013545168529233665,1.6729315422360287e-05,0.0006478645413045903,6.394845222555429e-06,0.00012681873686119888
10,21,0.010598148149593093,0.011453648141392533,0.013758654193849699,0.014548774828263833,0.015946105993877663,0.01735670565487495,0.017368329967900987,0.018527580164131554,0.02000621135908925,0.019099992256582488,0.019713886661938514,0.01895088536330078,0.01789572951031875,0.01952946239982196,0.014955838111308259,0.016584670737690807,0.009846385879680923,0.010838953580475087,0.0008918139672058584,0.00013398582972570423,0.0004035858439466616,0.0001074882243598008,0.0004777187315658343,0.00011159825653390916,0.001116216204332221,0.00010869824587781608,0.0016096766841039412,0.00021545835435865773,0.0014379626628252035,0.00042584450722112587,0.0010722585468938349,0.0005040559660752952,0.0005244291213496882,0.0003665364599318947,0.00013470783972888644,3.327212131486731e-05
10,22,0.008589085288409288,0.010672677734947688,0.012058610930246504,0.013964933057803981,0.01487625917046889,0.016046751608439002,0.016439090619290192,0.01627897607882338,0.018063890260029768,0.016803428940187652,0.01779678484019584,0.01655076961987602,0.016104831392720512,0.015488088842636975,0.012873247554479382,0.012819034073095377,0.008272937232475915,0.008461694959962051,0.0004564104678073649,0.0007589186871034296,0.0005927283909954666,0.0008199750843910714,0.0015777542749539797,0.0009423130633772082,0.002414794771638308,0.0010726093681360778,0.0022522860584533425,0.0008037608311454739,0.0015582650243716944,0.00038359629830508034,0.0009489573507591079,0.00024402270506513135,0.00036801193165851245,9.338208521408519e-05,0.00010957465037302015,3.2622662442890385e-05
10,23,0.009836896351479031,0.006766789525000768,0.013270030940061251,0.01009031355838249,0.017387025376320836,0.011798464653204202,0.019708962576994744,0.01250859256336637,0.023251954847736248,0.014828755309844581,0.02237718626487174,0.01533325550776127,0.020548201067072384,0.014008081523623248,0.01706034489470153,0.012535339269406306,0.01126596336960373,0.008933176502023675,0.00039311841762184837,1.4673623964943463e-06,0.0006360283711973083,9.533411700946607e-06,0.0012583386014729937,4.1372108267855696e-05,0.00202957312008335,0.00019087654365214216,0.0035660181015599226,0.00046723311179636297,0.003121905472060744,0.0005377102515274499,0.0016834078527910386,0.00023867106699431443,0.0009470651464173858,7.251069520953879e-05,0.00016169719267799233,2.701637706483047e-05
